28	28	29	28	29	29	28	29	27	29	27	27	29	28	29	29	28	29	27	29	28	28	29	29	29	29	28	29	29	27	29	29	28	29	27	29	29	28	28	30	29	29	29	29	27	27	30	28	29	29	28	29	29	29	27	29	27	29	29	29	27	28	28	29	27	27	29	28	29	29	29	28	31	28	29	28	29	28	29	29	28	28	29	29	30	29	29	27	27	27	29	29	28	29	28	28	29	27	29	29
28	28	29	28	29	30	28	29	27	29	27	28	29	28	29	29	28	29	28	29	28	28	29	29	29	29	29	29	29	27	29	29	29	29	27	29	29	28	29	30	29	29	29	30	28	27	31	28	29	29	28	29	30	29	27	29	27	29	29	29	27	28	28	29	27	27	29	28	29	29	29	28	32	29	29	28	29	28	29	29	28	29	29	29	30	29	29	28	27	27	29	29	28	29	28	29	29	28	29	29
28	28	29	29	29	30	28	29	27	29	27	28	29	28	29	29	28	29	28	29	29	28	29	29	29	29	29	29	29	28	29	29	29	29	28	29	29	28	29	30	29	29	29	30	28	27	31	28	29	29	29	29	30	29	28	29	27	29	29	29	27	28	28	29	27	27	29	28	30	29	29	28	32	29	29	28	29	29	29	29	29	29	29	29	31	29	29	28	28	27	29	29	29	29	29	29	29	28	29	29
28	28	30	29	29	30	28	29	28	29	27	28	29	29	29	30	28	29	28	29	29	28	29	30	29	29	29	29	29	28	30	30	29	30	28	30	29	29	29	31	29	29	29	30	28	28	31	28	29	29	29	29	30	29	28	29	28	29	29	29	28	28	28	29	28	27	29	29	30	29	29	28	32	29	29	29	29	29	29	29	29	29	29	29	31	29	29	28	28	28	29	29	29	29	29	29	29	28	29	29
29	29	30	29	29	31	28	30	28	29	28	28	30	29	29	30	29	29	28	30	29	28	29	30	29	29	29	29	29	28	30	30	29	30	28	30	29	29	29	31	30	29	29	31	28	28	32	29	29	29	29	29	31	29	28	29	28	29	30	30	28	29	28	30	28	28	29	29	30	29	29	28	32	29	29	29	29	29	30	29	29	29	29	29	31	29	29	28	28	28	29	29	29	29	29	29	29	28	30	29
29	29	30	29	29	31	28	30	28	29	28	28	30	29	29	30	29	29	28	30	30	29	29	30	29	29	30	29	29	29	30	30	29	30	28	31	29	29	29	31	30	29	29	31	28	28	32	29	29	29	29	29	31	29	28	31	28	30	31	30	29	29	29	31	28	28	29	29	31	29	29	28	32	29	30	29	29	29	30	29	29	29	29	29	31	29	30	28	28	28	29	29	29	29	29	29	29	28	30	29
29	29	30	29	29	32	29	30	28	30	28	29	30	29	29	30	29	29	28	30	30	29	30	30	29	29	31	29	30	29	30	31	30	30	28	31	29	29	29	31	30	29	31	31	28	28	32	29	29	29	29	29	31	29	29	31	28	30	31	30	29	29	29	31	28	28	30	29	31	29	29	29	32	29	30	29	29	29	31	29	29	30	30	29	32	30	30	28	29	29	30	29	30	29	29	29	29	28	30	29
29	29	31	29	29	32	29	31	28	30	29	29	30	29	30	31	29	29	28	30	30	29	31	30	29	30	31	29	30	29	30	31	31	31	28	31	29	29	29	31	30	29	31	32	28	29	32	29	29	29	29	29	31	29	29	31	28	31	31	30	29	29	29	31	28	28	30	29	31	30	29	29	32	30	30	30	29	30	31	29	29	30	30	29	32	30	31	28	29	29	30	30	30	29	29	29	30	28	30	29
29	29	31	29	29	32	29	31	29	30	29	29	30	29	30	31	29	29	29	31	31	29	31	32	30	30	31	30	30	29	31	31	31	31	29	31	29	29	29	31	31	29	31	32	29	29	32	29	30	29	29	29	32	30	29	31	28	31	31	30	29	29	29	31	29	29	30	29	32	30	30	29	32	30	30	30	30	31	31	30	29	30	31	29	32	30	31	28	29	29	30	30	31	30	29	29	30	29	30	30
30	29	31	29	30	32	29	31	29	30	29	29	30	29	30	31	29	29	29	31	31	29	31	32	30	31	32	30	31	29	31	32	31	31	29	32	30	29	30	32	31	30	31	32	29	29	32	30	30	30	29	30	32	30	29	31	28	32	32	30	30	29	29	32	29	29	31	29	32	30	30	29	34	30	31	31	30	31	31	30	29	30	31	30	32	31	31	28	29	29	31	30	31	31	30	29	31	29	30	30
30	29	31	30	30	32	29	31	29	30	29	29	31	29	31	31	29	29	29	32	31	29	32	32	31	31	32	30	31	30	32	32	31	31	29	32	30	29	30	32	32	31	31	32	29	29	32	30	30	30	29	30	32	30	29	31	29	32	32	31	30	29	30	32	29	29	31	29	32	30	30	30	35	30	31	31	31	31	31	30	30	31	31	31	32	31	32	29	32	30	32	30	31	31	30	29	31	29	30	30
31	30	32	30	31	33	29	32	29	31	29	29	31	30	31	31	29	29	30	32	32	30	32	32	31	31	32	31	31	30	32	33	32	32	29	32	30	29	30	32	32	31	32	33	29	30	32	30	30	30	30	30	32	31	29	32	29	32	32	31	30	29	30	32	29	29	32	29	32	30	31	30	35	30	31	31	31	31	31	30	30	31	32	32	32	31	32	29	32	30	32	30	31	31	30	29	31	29	31	30
31	30	32	31	31	33	29	32	29	31	29	30	32	32	31	32	30	29	30	32	32	30	32	32	31	31	32	31	32	31	32	33	32	32	29	32	31	30	31	32	32	31	33	35	29	31	33	30	31	31	30	31	32	32	29	32	29	32	32	31	31	30	31	32	29	29	32	29	32	31	31	30	35	31	32	31	31	31	32	31	30	31	32	32	32	31	32	29	32	31	33	31	32	31	30	29	31	30	31	31
31	30	32	31	31	35	30	32	29	31	29	30	32	32	31	32	30	29	31	32	32	30	32	32	32	32	33	31	32	31	32	33	32	32	30	33	31	30	31	32	32	31	33	35	29	31	34	30	32	31	30	31	32	32	29	32	29	32	32	31	32	31	31	33	29	30	32	29	32	31	31	31	35	31	32	31	32	32	32	32	30	31	32	32	32	32	33	29	32	31	33	31	32	31	31	30	31	30	31	31
31	30	32	31	31	35	30	32	29	32	29	30	32	32	31	33	31	30	32	32	32	30	32	32	32	32	33	31	32	31	32	33	32	33	31	33	31	30	32	32	32	32	34	35	30	32	35	30	32	31	30	32	33	32	30	32	29	32	32	32	32	31	31	33	30	30	32	29	32	32	31	31	35	31	32	31	32	32	32	32	30	32	32	32	33	32	33	29	32	31	33	31	32	32	32	31	31	30	31	31
32	31	32	32	32	35	30	32	29	32	29	30	32	32	31	33	31	31	32	32	32	30	32	33	32	32	33	32	32	31	32	34	32	33	31	33	31	31	32	32	32	32	34	35	30	32	35	31	32	32	31	32	33	32	30	32	29	33	33	32	32	32	32	35	30	30	32	29	32	32	31	31	35	31	32	32	32	32	32	33	31	32	32	32	33	32	34	31	32	32	33	31	33	32	32	31	32	31	32	32
32	32	32	32	32	35	30	33	30	32	30	31	32	33	31	33	31	32	32	32	32	31	32	34	32	32	33	32	32	31	32	35	33	33	31	34	31	31	32	32	32	32	35	35	30	32	35	31	32	32	31	32	34	32	30	32	29	33	33	32	34	32	32	35	30	30	33	30	33	32	31	31	35	32	32	32	32	32	32	33	31	32	33	32	33	32	34	31	32	32	33	31	33	32	32	32	32	31	32	32
32	32	33	32	32	35	31	33	30	32	30	31	32	33	32	33	31	32	32	32	32	31	33	35	32	32	35	32	33	32	32	35	33	33	32	35	31	31	32	33	33	32	35	35	31	33	35	31	33	32	31	32	34	32	31	32	29	33	34	32	35	32	32	37	30	31	33	30	34	32	32	31	37	32	33	32	33	32	32	35	32	33	35	32	33	32	34	32	32	32	33	32	33	32	33	32	33	32	32	32
32	32	34	32	32	37	31	34	30	33	30	32	32	33	32	33	32	32	32	32	32	31	33	37	32	32	35	33	33	32	32	35	35	33	32	35	32	32	32	33	33	32	35	37	32	34	35	32	33	32	32	32	34	33	31	32	30	35	34	32	35	32	32	37	31	31	34	30	34	32	32	32	37	32	33	32	34	32	32	35	32	34	37	33	35	32	35	32	32	32	33	32	34	33	33	32	33	32	32	32
32	33	35	32	32	37	31	35	30	33	31	32	32	33	32	33	32	32	32	32	32	31	33	37	32	32	35	33	33	32	32	35	35	34	32	35	32	32	32	34	34	32	35	37	32	35	37	32	35	34	32	32	35	35	32	33	30	35	35	32	37	32	32	38	31	32	35	30	35	33	32	32	37	32	34	32	35	33	32	35	33	35	37	33	35	33	35	32	33	32	34	32	35	33	35	32	33	32	32	33
33	33	35	32	32	37	32	37	31	35	32	32	32	34	32	34	32	32	33	32	32	32	35	37	32	33	35	33	35	32	33	35	35	34	32	35	32	32	33	34	34	32	35	37	32	37	37	32	35	35	32	33	37	35	32	33	30	35	35	33	37	33	34	39	32	32	35	31	35	34	32	32	37	32	35	32	35	33	33	35	33	35	38	34	37	33	37	32	33	32	34	33	35	33	37	33	34	32	33	33
33	33	37	33	33	37	32	37	32	35	32	32	34	35	33	35	32	35	33	32	32	32	37	37	32	33	37	33	35	32	35	37	35	35	33	35	33	32	33	35	34	32	35	37	33	37	37	32	35	35	32	35	37	35	32	33	32	35	35	33	37	33	35	39	32	32	37	32	35	35	35	33	37	32	35	32	37	34	33	35	34	35	38	34	37	33	37	33	33	33	34	35	35	35	37	33	34	33	33	33
33	34	37	35	35	38	32	37	32	35	32	32	35	35	34	35	33	37	33	35	32	32	38	37	33	34	37	33	35	32	37	37	35	37	33	35	34	33	35	35	34	33	37	37	34	37	39	33	35	35	32	37	37	37	33	34	32	37	35	35	37	33	37	39	32	32	38	32	37	35	35	34	37	33	35	32	37	37	33	37	35	37	38	35	37	35	37	33	35	35	35	35	35	35	37	34	35	33	33	34
35	35	37	35	37	39	32	37	33	37	32	33	37	37	35	35	33	37	33	35	33	34	38	37	33	34	37	35	35	33	37	37	37	37	33	35	35	33	37	37	35	33	37	38	35	37	39	33	35	35	32	37	37	37	33	37	32	37	35	35	37	34	37	40	33	34	39	32	37	35	37	37	37	33	35	33	37	37	35	37	35	37	39	37	37	35	38	35	35	35	37	37	37	37	37	34	35	33	34	35
35	37	37	37	37	40	33	37	33	37	32	33	38	39	35	35	33	37	34	35	34	34	39	37	33	34	37	37	37	33	37	38	37	37	33	37	37	34	37	37	35	33	37	39	35	37	40	33	37	37	32	37	37	37	34	37	32	37	37	37	39	35	37	40	33	35	40	32	39	35	37	37	38	34	37	35	37	37	35	37	35	37	39	37	37	35	39	35	37	38	37	37	37	37	37	34	37	35	34	35
37	37	38	38	37	40	33	37	35	37	32	33	38	39	37	35	34	37	35	37	35	35	40	37	33	35	37	37	37	35	37	38	39	38	33	37	37	35	37	37	35	34	38	40	37	40	40	35	37	37	33	37	37	38	35	38	33	37	37	38	39	37	38	40	33	35	40	32	40	37	37	37	38	37	37	35	38	37	37	37	37	38	40	37	37	35	40	37	39	38	37	37	37	37	38	35	37	37	35	37
37	37	38	39	38	40	34	38	35	37	33	37	40	40	37	37	35	38	35	37	37	35	40	38	37	35	37	37	40	37	38	38	40	38	35	37	37	35	37	38	37	34	39	40	38	40	40	37	37	37	35	37	39	39	35	39	34	37	40	39	39	38	39	40	35	35	40	34	40	39	37	37	39	37	38	35	39	38	37	37	37	39	40	38	37	35	40	37	39	39	39	37	39	38	40	37	37	37	35	37
37	37	39	40	39	42	35	39	35	37	35	37	40	40	39	37	35	39	35	38	37	35	40	38	39	37	38	40	40	37	39	38	40	38	38	37	38	35	37	39	37	35	40	40	40	40	42	38	40	37	35	38	40	40	35	40	35	38	40	40	39	38	39	40	38	37	40	37	40	39	38	37	40	39	40	37	40	40	38	37	37	40	40	40	37	35	40	37	40	40	39	37	39	38	40	37	37	38	37	37
37	38	39	40	40	42	35	40	35	40	35	37	40	40	39	37	37	39	37	39	38	35	42	39	39	37	38	40	40	38	39	40	40	38	39	37	38	37	40	40	38	35	40	40	40	40	42	38	40	38	35	40	40	40	37	40	35	38	42	40	39	39	40	40	38	37	40	37	40	40	38	40	40	40	40	37	40	40	39	38	37	40	40	40	38	37	40	37	40	40	39	38	40	38	42	37	37	40	37	38
37	40	39	40	40	42	37	40	37	40	37	40	42	42	40	40	37	40	37	40	39	38	42	40	42	38	39	42	40	39	40	40	40	39	39	38	38	39	40	40	39	35	40	42	40	40	42	40	42	40	37	40	40	40	37	40	35	39	42	42	40	39	40	42	39	37	40	37	40	40	38	40	40	40	40	37	40	40	40	38	39	40	40	40	39	37	40	39	40	40	40	39	40	38	42	37	38	40	38	38
38	40	40	40	40	42	38	40	39	40	39	40	42	42	40	40	38	40	38	40	40	38	42	40	42	38	40	42	40	40	40	40	42	39	39	38	38	40	40	40	40	37	40	42	40	40	42	40	42	40	38	40	40	40	38	40	39	39	42	42	40	40	40	42	40	40	40	37	40	40	39	40	40	40	40	37	40	40	40	40	40	40	42	40	39	39	40	40	42	40	40	39	40	38	42	37	39	40	39	38
39	42	40	40	40	42	38	40	40	40	39	40	42	42	40	40	40	40	38	40	40	38	43	40	42	40	40	42	40	40	42	40	42	40	40	39	40	40	40	42	40	37	42	42	40	40	42	40	42	42	40	40	42	40	40	40	40	40	42	42	40	40	42	42	42	40	40	40	42	42	40	40	40	40	42	37	42	40	40	40	40	42	42	40	40	39	40	40	42	40	40	40	40	40	42	38	40	42	39	39
40	42	40	40	42	43	38	42	40	40	40	40	42	42	42	40	40	42	39	42	40	40	43	40	42	40	40	42	42	40	42	40	42	40	40	42	40	40	42	42	42	37	42	42	42	40	42	40	42	42	42	42	42	42	40	40	42	42	42	42	40	40	42	43	42	42	42	40	42	42	42	43	42	42	42	38	42	40	40	40	40	42	43	42	40	40	42	40	42	42	40	40	40	40	42	38	40	42	40	40
42	43	42	42	42	43	40	43	42	40	40	40	43	43	42	40	42	42	39	42	40	40	43	42	43	40	42	42	42	42	43	42	43	40	40	42	40	42	42	42	43	37	42	42	42	42	43	42	43	42	42	42	42	42	40	42	42	42	42	43	42	40	43	43	42	43	43	40	43	43	42	43	43	42	42	43	43	42	42	42	43	42	43	42	42	40	42	42	42	43	42	40	43	43	43	38	42	42	43	40
43	43	42	42	43	43	43	43	42	42	42	43	43	43	43	40	42	43	40	43	42	42	43	43	43	42	42	42	42	43	43	43	43	42	42	43	40	42	42	42	43	40	43	43	43	43	43	42	43	43	43	42	43	42	42	42	43	43	43	43	42	43	43	43	42	43	43	43	43	43	42	43	43	42	43	43	43	43	42	43	43	42	43	43	43	43	43	42	43	43	42	42	43	43	43	42	43	42	43	42
