23	42	34	48	44	55	20	35	24	37	41	30	14	30	55	41	36	45	28	40	36	37	31	36	24	49	37	14	11	26	37	40	48	35	45	35	39	29	37	35	28	39	23	14	34	34	29	25	41	40	15	36	38	28	45	18	15	40	34	39	44	35	42	32	15	32	38	39	40	29	35	45	23	47	38	49	43	55	44	28	15	35	40	40	39	44	40	18	43	41	44	30	49	38	29	29	39	40	18	35	47	18	38	29	35	24	15	47	39	29	45	11	44	40	39	15	42	47	41	39	39	37	40	27	32	29	41	15	37	34
39	32	26	30	37	29	25	18	26	24	45	35	48	23	32	37	43	31	25	40	35	25	45	28	47	49	28	34	36	25	37	39	49	44	38	43	34	19	44	42	44	46	36	35	34	44	41	37	36	46	26	49	36	29	33	47	25	46	34	31	32	37	45	31	26	42	41	36	32	31	24	31	24	26	32	26	40	36	26	41	34	40	43	39	43	39	39	42	34	32	39	27	40	47	44	38	47	40	37	39	55	29	44	29	40	20	30	37	49	32	32	15	44	32	28	44	34	38	42	36	45	32	41	29	39	36	29	49	48	40
42	24	25	37	34	40	23	42	40	34	37	40	28	20	36	35	45	44	37	40	33	32	35	26	24	24	30	47	28	48	44	24	38	30	36	37	36	25	18	29	43	30	32	37	40	36	34	19	45	23	35	39	29	38	11	37	37	47	39	19	38	41	23	30	45	39	47	25	24	26	43	43	35	24	55	32	31	28	27	43	42	39	35	29	31	44	26	40	38	40	42	32	28	42	29	34	41	18	32	27	32	14	34	23	34	14	35	25	11	34	18	24	34	23	44	31	15	42	45	18	40	41	41	26	40	28	42	18	35	39
42	39	36	41	27	36	47	25	55	19	29	27	39	33	24	38	31	25	27	37	27	35	39	55	32	37	28	36	29	39	36	24	18	37	39	39	32	34	34	38	55	20	45	24	38	28	15	23	40	33	45	33	34	39	40	28	37	37	35	37	35	35	46	33	38	11	39	25	45	37	49	55	35	40	32	39	39	37	40	48	20	44	34	36	35	36	38	26	40	29	49	39	37	33	37	45	48	38	36	34	40	14	43	19	23	35	14	31	40	40	31	36	34	28	23	38	29	15	38	26	30	39	55	18	31	37	35	42	30	33
39	32	18	32	37	29	36	37	35	35	24	46	15	44	30	15	39	30	34	30	27	37	24	25	38	42	45	34	37	34	35	24	37	39	39	30	38	37	24	24	37	44	37	32	28	29	40	34	24	43	15	39	34	47	35	34	37	37	25	38	31	24	39	15	35	15	42	25	36	14	35	45	28	41	46	44	25	44	34	30	35	39	38	15	48	48	28	19	40	31	41	36	24	39	47	34	29	31	34	40	23	36	39	37	44	41	33	37	39	39	45	39	44	39	45	35	27	40	24	37	40	37	39	24	35	37	40	36	34	49
35	38	31	34	28	29	36	31	37	45	14	39	37	23	27	39	32	37	36	31	30	30	39	40	15	40	26	41	28	37	30	39	40	36	39	39	18	32	39	24	36	44	37	37	34	33	40	31	39	32	34	43	43	41	40	30	34	18	34	34	27	41	26	32	19	15	23	47	37	30	23	20	48	42	37	40	40	45	45	41	20	40	34	37	25	15	36	39	29	39	14	38	20	43	14	19	47	25	18	24	42	27	32	11	33	42	28	38	15	30	25	18	27	33	37	30	36	41	26	34	47	29	42	24	35	45	40	40	37	31
36	37	46	32	38	45	24	45	38	24	27	31	40	34	34	36	25	47	11	55	32	15	25	14	32	23	23	47	28	19	47	45	40	46	40	49	37	41	14	26	47	44	41	42	36	28	45	43	38	40	47	38	44	26	34	29	23	24	26	40	27	38	47	34	39	24	44	39	27	40	35	39	32	11	40	41	23	37	32	36	46	43	24	36	28	40	18	18	34	27	44	37	29	33	37	44	36	15	46	36	33	34	23	42	29	39	47	30	31	45	44	38	27	37	47	28	47	36	42	36	37	49	55	37	36	46	42	39	34	46
44	18	32	15	34	35	47	29	31	39	39	43	36	48	37	48	49	43	37	37	23	44	34	28	42	11	29	28	47	30	36	46	36	39	29	39	42	40	47	35	39	36	36	38	40	41	18	36	36	28	31	40	24	23	47	32	14	33	32	14	18	28	40	36	30	38	18	34	39	27	29	26	39	18	24	41	39	37	37	43	35	30	48	37	43	24	37	37	36	32	25	44	27	39	23	15	45	20	40	34	39	15	49	23	40	29	15	41	37	24	26	32	37	37	44	24	42	36	28	35	32	18	39	34	28	34	44	37	34	44
24	41	39	35	35	39	39	32	34	18	27	55	32	32	23	39	36	32	25	31	29	28	23	30	40	30	37	45	44	36	28	37	37	35	33	33	48	31	14	29	41	25	44	43	34	37	29	30	31	34	25	24	37	40	41	38	46	44	36	49	38	30	25	43	29	39	39	14	30	40	45	14	29	44	27	38	14	35	55	39	37	30	37	37	26	31	49	38	39	32	46	41	26	45	25	39	34	44	41	15	23	33	40	32	18	38	36	41	39	32	29	41	39	47	18	36	37	26	39	46	35	44	43	49	24	48	35	37	44	37
37	44	37	39	26	37	46	36	34	24	34	37	43	35	33	34	34	30	32	34	31	24	39	39	32	39	36	38	37	23	28	24	43	37	40	44	34	35	11	44	44	14	45	36	27	33	37	36	44	39	38	29	37	18	35	23	40	55	14	32	42	37	23	39	38	40	24	41	39	18	18	45	37	34	45	35	23	42	40	42	30	32	38	30	38	37	30	34	34	27	37	37	38	36	37	42	34	15	34	35	24	39	14	36	34	39	41	44	37	25	26	34	11	15	24	36	40	42	39	44	47	42	25	48	42	45	38	36	20	47
31	34	29	42	38	43	29	37	38	23	39	45	18	38	29	34	24	25	46	47	45	44	40	38	42	31	20	40	44	44	29	18	39	25	40	39	44	24	28	24	39	25	46	39	30	35	23	32	39	28	49	31	41	34	39	40	47	36	34	29	39	40	41	43	28	27	41	28	44	46	45	24	35	41	37	24	43	43	31	32	28	29	37	30	37	25	37	39	34	38	39	33	29	34	45	40	55	44	31	41	25	42	18	20	36	36	46	41	36	24	32	25	39	18	47	38	15	41	25	37	31	32	44	35	42	30	47	45	24	19
36	30	48	29	18	36	41	45	48	46	44	40	11	43	27	27	26	31	40	41	45	45	35	37	44	39	42	18	33	36	28	34	39	37	43	40	39	45	24	55	35	41	34	11	39	37	45	32	25	24	18	31	41	40	43	41	40	23	34	37	35	38	44	42	46	46	37	41	30	34	39	36	39	34	41	35	36	29	25	40	19	36	30	39	11	29	27	40	24	15	35	36	47	34	40	49	42	37	39	32	34	43	41	36	36	35	32	37	36	45	32	37	37	43	40	42	34	11	41	46	34	34	40	44	24	38	35	37	34	36
41	39	36	41	30	30	41	39	33	39	34	42	36	23	27	25	25	23	14	37	29	39	39	33	55	44	39	34	39	24	42	19	37	47	40	40	39	42	24	20	39	37	45	44	14	46	35	18	23	20	33	36	44	34	40	23	37	42	29	44	37	39	39	39	39	40	40	41	39	34	44	36	24	41	37	30	34	24	45	37	38	47	15	37	45	41	39	34	31	36	37	37	32	33	34	23	44	28	27	25	32	27	34	43	26	35	55	25	29	34	34	28	55	26	40	23	25	30	44	32	34	29	38	35	27	35	37	28	11	35
18	41	46	37	40	41	25	36	20	39	41	40	37	49	15	39	35	26	37	47	40	34	45	39	36	47	18	40	26	38	37	29	36	41	14	23	34	47	35	18	27	18	42	29	36	34	18	27	43	29	47	55	40	25	33	39	24	37	36	46	15	44	35	23	44	37	36	37	25	42	39	27	41	37	25	35	40	36	32	34	32	43	33	40	40	29	29	15	39	19	40	40	39	11	39	15	47	23	30	46	45	46	35	44	15	30	20	44	34	26	32	29	35	37	35	39	37	29	14	32	14	14	36	43	40	32	32	42	35	26
24	27	24	35	27	20	47	24	36	38	37	24	42	27	45	25	43	23	42	34	18	36	44	36	44	11	34	42	32	42	45	19	40	39	35	41	39	28	42	44	28	39	35	37	47	23	36	39	18	43	20	37	15	40	40	14	44	33	46	44	39	40	18	28	46	15	34	32	29	38	15	43	37	48	37	37	24	28	49	32	37	35	40	45	44	39	36	36	40	27	23	39	40	37	45	35	39	42	39	36	42	39	28	39	40	46	18	40	47	36	44	43	14	39	28	47	23	55	24	42	29	32	32	24	47	37	37	31	28	15
34	43	30	29	15	39	46	31	29	44	35	41	44	18	31	34	40	47	36	37	15	25	39	46	40	24	35	42	46	37	43	44	20	29	45	37	42	27	35	36	26	30	36	41	42	39	37	25	35	41	42	35	33	18	33	39	39	39	39	48	28	39	36	38	25	27	35	18	35	41	47	36	28	49	40	43	25	43	36	44	25	49	41	26	23	23	44	32	34	28	25	37	33	42	36	37	37	37	39	39	34	24	35	47	39	39	24	26	44	32	23	34	37	39	19	36	31	37	15	40	42	36	46	40	29	44	47	42	44	37
28	31	37	41	40	37	39	27	31	30	37	36	36	41	36	35	26	27	29	24	27	36	37	48	40	23	28	34	36	28	41	44	32	34	36	23	15	30	39	32	31	24	44	19	34	14	11	36	44	40	26	39	40	46	18	39	43	38	33	31	25	40	34	35	37	36	47	32	30	35	33	32	34	33	23	39	39	35	39	41	34	47	41	39	33	24	40	35	31	31	37	34	25	24	39	39	37	24	30	41	33	34	39	49	40	26	25	29	47	28	35	23	40	25	18	40	38	44	36	31	24	45	44	48	39	28	35	34	42	28
29	33	33	18	35	40	36	35	37	36	37	37	37	31	15	39	39	37	40	33	34	44	28	42	32	29	33	30	24	46	42	42	41	30	39	39	27	28	28	43	37	49	18	40	18	37	29	55	28	29	28	47	25	18	46	34	23	47	36	37	27	37	25	36	40	39	37	24	44	44	37	42	42	37	36	43	45	32	35	44	35	40	36	39	24	15	44	37	44	36	30	36	44	45	41	41	35	40	40	34	15	37	30	42	23	45	49	44	25	35	28	37	36	40	15	39	39	36	47	31	42	39	43	40	25	44	31	37	37	24
24	28	36	28	39	15	40	15	39	20	46	48	37	47	28	31	25	24	39	36	40	44	45	40	38	23	44	46	18	40	41	40	41	47	35	41	36	30	55	36	42	25	40	36	24	44	14	19	37	45	36	15	55	18	25	35	36	32	32	35	44	29	20	40	39	39	27	28	29	44	23	23	38	45	47	14	37	37	37	32	29	42	37	37	44	30	40	25	47	39	34	44	42	37	26	39	30	47	42	26	33	29	35	27	32	34	26	44	37	40	34	34	27	34	29	44	24	44	27	42	29	30	36	33	40	44	39	37	36	24
36	37	39	27	42	32	39	44	37	32	30	29	41	18	15	32	38	32	28	11	41	46	39	42	26	24	40	24	44	39	27	35	46	28	55	40	39	29	37	36	42	43	26	31	41	33	27	11	14	32	29	27	23	34	38	43	46	27	42	41	31	37	40	24	18	24	11	25	40	39	37	23	42	39	23	36	32	37	38	49	48	37	34	26	25	44	41	40	39	26	39	39	28	44	46	23	41	29	38	37	28	37	40	24	36	43	31	33	31	37	40	26	44	26	40	40	43	39	27	40	32	37	37	24	43	32	39	31	37	43
35	38	43	33	18	33	42	18	39	25	44	49	38	31	27	39	42	36	49	34	32	43	29	37	35	23	24	42	37	37	28	32	40	35	47	38	24	42	42	35	29	30	39	35	55	15	44	34	44	44	38	39	34	36	39	19	37	44	42	31	40	37	36	31	46	14	40	25	40	28	41	43	47	47	29	20	44	36	31	37	30	25	37	43	33	37	47	47	31	25	44	34	15	44	37	44	27	23	37	37	11	40	42	19	43	38	43	38	33	40	23	38	15	32	36	24	44	31	35	37	18	24	34	48	42	23	26	47	23	55
40	25	24	36	34	40	44	45	29	43	44	34	34	19	40	15	28	31	39	32	47	40	29	29	42	23	37	35	40	31	39	31	46	40	36	46	47	33	43	32	40	46	47	37	26	28	24	44	35	37	14	48	20	36	35	45	37	30	36	20	24	31	37	28	41	34	35	40	34	38	27	41	23	40	38	55	28	41	11	15	28	39	55	42	41	39	24	37	23	25	32	24	30	32	39	39	29	35	25	44	15	38	23	37	44	45	36	40	26	33	33	18	40	14	15	42	27	24	26	37	37	41	36	46	41	40	44	29	26	25
46	18	39	25	30	39	28	39	34	35	44	30	36	34	44	48	43	24	42	23	32	39	42	26	39	31	42	44	36	33	29	28	45	37	34	19	39	45	38	44	40	34	27	34	30	24	39	34	40	44	43	19	42	55	25	25	40	38	36	47	43	32	18	27	49	47	29	40	39	47	36	36	36	41	47	44	15	15	41	42	15	38	42	18	43	39	11	42	20	34	19	44	35	36	15	35	44	55	15	36	24	46	38	31	31	35	28	25	38	36	47	43	38	34	38	39	30	40	40	39	45	23	39	39	40	18	49	47	34	37
38	28	40	32	35	47	42	33	44	37	42	36	41	48	44	43	30	32	42	27	32	44	40	26	27	34	33	45	31	34	47	42	43	19	23	47	44	46	29	36	41	34	25	39	45	43	34	38	39	36	40	31	31	33	32	34	14	34	40	30	45	40	24	15	39	49	47	29	41	37	40	29	36	15	30	37	23	37	35	14	41	37	38	44	20	43	39	35	33	55	44	44	18	11	39	19	36	28	37	37	47	45	37	39	24	44	44	34	25	42	34	27	34	38	41	15	36	38	36	25	43	14	39	28	28	37	20	35	44	24
42	36	15	29	27	43	41	27	30	34	34	32	44	40	41	39	41	27	33	36	34	45	24	39	42	44	30	44	42	14	37	40	35	47	32	41	30	38	35	20	41	15	40	30	37	40	36	39	33	38	14	43	29	36	35	35	37	30	44	46	34	23	35	44	39	15	44	23	35	40	39	24	39	45	40	35	28	36	48	36	31	45	37	15	38	40	35	37	39	36	27	34	41	43	39	26	43	35	42	45	43	28	39	36	30	39	40	34	34	39	46	41	38	41	24	36	41	20	39	39	45	38	42	24	40	44	33	39	36	41
25	38	37	36	29	42	39	39	31	42	26	33	32	18	11	45	14	49	44	46	39	39	36	41	41	36	40	30	36	44	37	37	34	26	37	37	28	24	45	39	35	36	47	24	34	49	42	35	44	25	24	37	43	36	35	24	39	20	32	29	48	14	32	31	32	28	40	39	49	46	44	39	14	40	41	36	36	47	39	40	40	27	27	42	41	25	43	29	45	40	33	39	26	14	38	35	32	42	34	44	29	29	39	23	24	42	35	37	29	34	36	35	18	38	42	38	46	33	36	36	38	34	47	39	33	29	18	34	35	40
34	34	26	30	24	37	31	49	30	18	39	20	24	39	36	26	40	39	15	39	38	43	23	11	44	25	24	43	14	55	27	40	27	42	27	15	47	44	39	35	42	23	48	37	26	36	35	11	44	40	25	37	25	34	24	42	37	15	37	29	34	39	41	32	41	31	35	39	34	32	40	37	37	37	34	37	23	40	44	44	29	23	19	44	44	39	20	34	37	39	34	35	42	24	26	36	39	19	24	23	37	31	30	55	47	31	36	32	37	14	35	14	36	23	42	33	41	35	45	44	44	23	46	14	23	24	43	18	33	44
40	42	37	14	36	26	40	36	27	28	23	43	34	55	38	44	40	29	37	18	26	37	39	25	42	15	20	40	33	36	39	31	44	40	34	38	37	36	36	39	47	18	49	24	24	44	14	40	15	20	18	15	34	38	34	42	37	23	45	25	41	37	26	24	42	30	25	39	34	29	36	29	45	42	37	38	42	31	39	38	40	49	41	39	11	37	40	33	39	41	48	20	40	37	28	33	41	28	18	42	34	26	35	33	44	40	15	36	36	44	42	39	41	38	27	28	24	23	49	40	39	27	40	37	35	14	25	45	47	55
39	40	35	34	42	39	38	18	44	20	35	28	41	30	37	39	44	45	37	38	24	34	30	39	40	41	44	40	35	26	34	33	33	23	25	37	39	35	19	36	24	28	30	31	40	33	32	34	31	36	24	42	40	28	29	40	55	27	40	49	37	30	44	26	25	11	40	36	37	36	40	40	42	39	35	33	35	35	34	39	37	49	37	43	41	42	39	39	44	30	46	44	34	44	29	26	34	36	23	23	30	15	24	39	37	26	11	33	36	34	34	28	42	39	20	18	30	37	19	39	30	37	41	24	29	49	37	32	37	46
37	47	49	34	45	15	42	37	40	26	37	39	30	18	25	34	35	32	33	37	41	33	41	32	37	14	44	45	40	29	31	18	23	31	23	35	34	44	37	34	27	37	34	36	39	45	25	36	47	24	39	42	27	24	27	28	26	37	24	40	32	38	42	36	38	39	37	39	39	44	30	18	18	15	18	45	44	14	36	39	40	35	36	39	15	28	39	14	35	18	38	29	18	33	34	37	39	27	39	15	32	28	15	23	28	34	35	38	29	29	43	24	28	37	31	39	46	37	15	37	42	39	25	45	42	32	24	36	31	45
23	24	11	27	29	31	38	44	44	35	31	45	39	35	31	44	37	38	31	40	39	42	36	24	14	44	39	37	39	24	26	37	42	42	40	37	29	41	33	36	40	40	36	23	27	45	23	31	49	18	24	47	43	34	36	44	34	37	14	34	44	37	49	20	11	18	32	47	44	14	40	27	33	28	47	39	43	37	29	38	45	34	37	37	34	24	39	25	41	34	37	42	14	43	37	23	37	44	29	23	40	39	34	37	34	36	43	18	35	36	34	38	35	18	18	35	33	35	45	29	37	46	42	40	39	25	55	39	34	15
30	40	36	34	28	39	32	28	24	33	14	41	40	42	30	29	40	37	24	42	45	41	46	44	29	44	34	42	43	55	35	39	37	41	15	42	32	38	46	44	28	40	29	32	41	39	31	20	18	30	37	27	36	23	42	38	43	40	35	11	18	27	41	39	34	32	27	28	35	23	27	24	18	39	28	18	24	40	29	25	38	41	37	40	39	28	40	44	35	42	23	36	37	33	31	47	19	39	28	39	41	39	24	35	40	41	36	36	44	14	49	35	20	38	41	39	37	23	37	18	39	18	37	29	36	37	34	34	27	35
44	44	41	37	41	24	38	47	55	35	40	37	42	15	25	45	47	33	24	41	40	46	39	32	31	55	29	41	35	39	23	44	39	35	15	45	40	35	36	14	42	42	35	35	44	15	39	27	23	24	29	29	43	24	18	36	37	15	40	39	49	42	30	24	38	44	47	36	32	38	39	31	18	39	37	34	27	36	39	40	32	23	35	41	36	44	27	24	45	44	27	24	34	27	40	39	26	42	30	44	41	44	32	31	37	39	37	39	19	40	24	49	43	32	39	29	33	15	18	24	47	36	40	40	40	43	39	27	15	37
18	39	39	49	35	23	41	28	42	19	25	32	14	23	20	34	47	37	24	25	28	40	14	39	47	39	41	40	31	30	41	43	24	42	32	35	37	11	32	32	32	29	29	39	31	34	18	42	32	39	42	44	39	41	44	39	23	29	24	14	18	24	44	44	43	42	28	34	42	35	24	42	24	35	48	40	34	39	32	15	15	35	35	24	24	34	45	41	39	32	34	40	47	34	34	29	36	26	45	41	28	32	37	40	41	37	39	19	37	35	45	30	28	40	34	41	36	26	23	35	47	46	43	32	39	34	43	37	37	40
34	32	37	36	35	36	24	42	28	40	48	46	39	37	37	42	38	23	32	40	26	15	38	40	27	40	39	29	19	39	41	20	30	23	34	28	29	45	45	43	39	34	37	39	44	37	18	42	19	39	42	41	37	28	40	32	26	28	30	37	42	31	15	35	44	41	48	42	19	32	25	34	39	39	19	26	41	40	48	45	34	36	20	39	34	28	39	37	35	27	31	41	37	27	45	42	31	15	39	39	37	23	33	23	27	27	18	33	18	39	32	36	42	38	40	39	11	42	47	41	41	41	19	34	31	39	47	39	28	38
32	20	49	40	34	25	49	49	43	37	31	37	40	47	36	38	24	37	55	34	40	44	40	37	36	39	26	37	19	44	28	41	44	26	39	46	28	20	28	43	40	23	15	48	27	36	24	31	30	33	18	37	35	34	35	44	34	37	44	36	29	32	43	31	30	46	29	36	32	42	45	27	39	24	36	32	37	25	39	31	41	43	15	39	41	31	39	36	42	15	37	44	37	38	30	40	42	24	36	40	45	33	28	24	37	46	42	34	35	32	36	48	28	39	35	28	23	27	34	42	43	28	37	24	34	46	32	11	39	34
37	39	37	23	24	30	27	34	37	34	27	37	36	27	44	35	44	37	46	25	39	43	35	15	37	35	36	38	40	37	15	45	37	15	33	27	28	25	34	38	24	37	31	47	40	20	39	27	45	33	30	29	37	40	23	36	36	36	38	34	45	40	39	43	39	37	55	45	35	42	35	44	37	25	33	42	27	37	24	35	47	39	38	42	26	37	44	32	32	28	40	43	24	33	41	42	37	20	35	24	37	44	39	40	44	34	43	26	48	42	40	38	29	43	39	24	36	40	15	44	38	33	33	35	37	37	44	15	18	40
36	36	24	24	45	15	26	41	34	46	20	34	23	40	28	27	43	41	45	37	35	30	23	34	41	45	25	37	43	31	15	35	47	39	40	33	42	36	23	48	34	28	47	47	38	40	20	39	18	42	44	32	39	40	44	43	32	44	11	25	46	34	27	40	40	15	31	45	34	42	45	40	23	40	42	15	41	33	37	38	44	35	42	30	41	39	42	42	48	20	39	33	47	24	29	37	36	41	30	31	28	49	46	25	35	39	46	40	27	31	32	40	40	31	24	24	40	30	24	41	34	40	44	35	40	35	29	18	40	34
34	40	44	39	33	37	37	45	37	41	15	44	24	34	39	37	24	35	37	39	40	24	42	34	44	40	44	37	44	42	32	14	39	41	45	39	27	47	39	37	36	38	27	25	40	39	34	19	39	37	41	29	37	38	25	38	35	39	30	27	39	40	27	15	39	38	36	34	23	37	35	35	44	40	36	39	36	25	24	24	45	18	36	30	27	39	41	44	35	27	38	46	26	37	36	35	30	44	37	40	35	25	41	25	36	42	46	27	18	47	37	44	15	39	37	42	38	36	35	37	34	36	25	46	32	14	25	29	33	15
45	37	34	32	29	35	36	34	46	47	41	25	37	26	15	39	39	44	14	49	39	15	39	40	15	27	14	39	30	34	38	37	40	44	15	47	46	37	42	37	14	35	15	26	37	33	24	31	44	15	40	37	35	41	24	36	15	39	40	19	11	14	45	30	39	34	33	39	43	24	32	36	30	39	38	44	45	34	40	34	45	23	44	30	42	40	39	42	24	30	41	38	36	39	44	44	38	40	38	37	35	40	11	42	36	40	35	28	14	34	14	37	34	32	31	45	31	38	37	46	28	19	32	34	36	34	36	39	37	24
24	11	40	39	45	35	35	37	18	27	36	26	15	37	39	34	15	45	29	30	40	11	15	29	14	39	36	33	35	23	32	15	34	38	37	43	29	42	34	28	32	49	45	47	28	30	15	30	34	33	37	18	25	31	23	26	45	36	44	36	37	37	37	45	27	39	37	33	18	39	37	32	37	20	33	15	30	32	44	45	31	34	44	44	36	19	39	37	46	49	24	37	35	37	32	29	37	38	32	44	48	18	30	36	30	41	27	36	39	42	40	37	14	35	39	39	25	35	23	23	32	32	33	14	37	24	43	39	44	25
39	42	27	33	47	30	31	41	38	41	35	24	47	35	30	37	40	37	27	31	40	32	14	36	30	28	32	43	34	36	37	31	43	24	37	39	29	28	39	37	37	48	32	31	34	36	37	48	32	45	38	35	23	37	34	29	25	23	37	45	45	26	43	46	40	25	39	41	29	34	44	29	43	27	38	30	25	40	40	32	25	11	35	24	42	45	34	34	39	37	23	42	37	23	38	29	30	33	19	30	24	37	35	37	20	18	44	48	34	40	49	44	37	24	34	34	43	30	34	45	37	36	40	46	40	41	49	34	31	38
29	41	34	31	40	34	43	31	36	18	15	35	37	37	39	28	24	28	45	37	37	24	30	37	36	43	25	42	37	37	37	25	40	28	45	27	44	40	28	18	24	46	46	32	47	40	48	35	39	28	40	39	37	39	40	20	41	18	15	32	35	29	45	37	35	42	40	37	36	28	44	46	28	34	40	33	29	45	40	28	30	14	34	55	38	29	40	48	15	43	34	38	39	34	28	46	37	40	19	35	44	34	39	24	36	39	36	15	31	42	24	24	35	37	32	38	23	33	48	41	24	39	35	36	43	49	34	40	18	38
25	40	40	47	25	24	36	23	39	35	47	39	34	37	34	30	46	33	34	41	45	39	18	14	25	37	37	32	27	24	26	44	42	43	26	18	37	34	24	14	30	37	40	40	11	44	45	30	24	25	25	35	14	24	26	23	41	42	32	40	39	28	15	27	32	38	15	39	34	39	28	36	36	31	47	29	28	32	31	29	39	33	27	43	25	30	44	39	36	35	32	37	15	29	32	42	29	34	37	33	40	44	39	38	34	45	36	36	30	36	29	39	40	33	38	39	36	37	25	31	18	26	29	40	42	40	23	42	37	47
40	37	35	18	28	36	36	34	18	30	39	45	37	24	34	40	14	35	46	30	27	34	44	55	38	37	24	34	32	44	11	25	39	46	28	45	39	14	49	18	34	48	35	36	37	47	39	44	37	47	43	41	28	35	39	42	41	33	31	43	42	37	37	35	42	18	46	35	39	24	39	31	32	19	40	25	37	28	42	24	27	46	40	32	41	15	42	33	36	39	34	47	39	31	43	35	47	23	38	38	36	46	35	46	28	24	18	43	15	35	37	43	37	11	43	25	24	38	36	27	35	35	24	37	45	32	28	37	41	35
46	36	37	28	24	38	43	42	36	35	32	39	45	26	24	28	40	39	31	47	40	39	26	41	46	34	35	37	19	37	47	47	35	44	37	35	44	40	29	15	35	26	27	14	35	28	39	39	40	14	45	14	28	18	15	39	29	39	39	36	29	38	40	27	28	48	15	20	39	39	35	38	30	28	41	44	39	36	41	29	37	30	38	39	30	36	46	38	24	46	45	30	15	36	43	29	35	11	18	26	30	44	37	35	24	26	32	35	44	31	39	30	15	28	55	49	26	33	35	49	30	29	11	37	28	24	37	49	39	28
42	18	43	24	39	27	44	24	28	35	33	38	30	18	23	40	36	34	32	34	24	26	44	38	32	36	37	36	37	39	47	39	37	46	40	38	42	34	43	15	49	18	36	35	36	40	24	28	37	44	31	15	31	23	36	19	35	42	37	40	35	37	31	41	48	34	39	28	33	18	35	39	44	40	33	42	37	11	24	28	27	36	45	48	36	24	42	40	37	33	36	34	42	37	42	37	36	39	37	32	38	40	26	42	45	40	39	31	38	32	39	43	25	39	40	36	47	40	36	40	42	33	47	40	44	38	20	27	25	42
55	24	34	39	24	30	48	34	43	39	41	36	39	33	40	55	37	31	24	37	37	40	18	40	31	41	26	15	30	46	36	28	47	39	27	34	31	43	35	39	55	28	46	34	24	37	34	38	14	35	30	34	14	32	15	24	39	37	42	11	31	25	37	40	41	42	20	39	34	14	36	44	40	23	37	46	25	41	37	39	44	35	35	36	36	30	36	37	33	39	55	18	14	29	44	45	47	28	47	27	32	47	39	47	25	39	34	42	15	40	35	33	41	35	33	28	33	15	25	43	39	39	40	41	31	29	37	18	46	39
42	35	45	42	37	18	41	42	32	45	39	43	14	25	32	46	40	47	40	37	36	34	36	40	27	47	35	25	38	32	36	40	31	42	55	23	24	37	37	39	55	38	15	36	37	34	19	19	44	33	27	55	29	24	33	35	43	24	38	39	27	37	34	46	37	29	32	45	45	36	23	23	44	40	37	40	30	25	34	29	40	44	32	49	35	28	29	41	31	38	27	33	15	20	24	44	42	34	45	26	41	44	34	34	27	45	31	33	32	26	24	43	47	39	37	36	19	40	25	27	39	40	25	36	28	45	18	23	34	32
34	41	37	18	42	19	35	42	37	11	24	27	39	41	36	27	32	24	19	23	33	34	40	23	39	41	29	27	35	24	47	37	34	35	30	15	37	33	37	30	39	37	27	30	39	48	41	34	27	36	28	47	45	30	34	30	39	11	37	35	40	23	14	15	34	39	42	40	32	39	24	38	37	31	38	23	15	40	23	40	36	30	44	18	18	32	39	36	42	25	36	32	39	11	37	24	42	31	18	28	27	35	48	44	35	19	25	42	39	44	44	35	41	49	32	40	35	43	41	41	29	25	28	28	43	27	40	37	39	37
14	34	29	42	24	36	31	33	14	46	40	42	40	39	34	34	37	25	30	36	18	41	39	34	24	18	31	18	44	28	47	34	45	31	40	36	37	42	37	45	36	23	42	45	18	19	44	37	35	39	42	44	27	24	36	39	40	36	33	42	30	38	39	27	46	15	40	40	24	55	46	39	44	35	43	33	26	36	40	32	39	40	35	37	37	25	24	37	30	32	39	29	29	35	32	34	47	34	39	34	23	25	27	48	27	30	41	38	33	33	37	42	20	14	28	19	35	39	38	29	25	35	45	33	37	38	30	45	42	40
40	18	31	49	39	39	18	37	25	39	15	15	31	39	39	18	28	40	40	40	39	47	32	29	34	55	42	40	45	39	44	34	47	42	39	48	24	47	37	34	18	39	35	41	47	44	27	28	42	36	35	15	45	39	44	37	34	37	24	45	40	19	38	32	40	36	32	42	33	42	26	39	39	39	39	26	49	27	36	39	31	39	27	30	32	42	42	30	35	14	34	37	31	39	44	38	29	18	25	28	35	39	46	38	33	18	28	48	27	40	18	26	35	44	47	36	43	38	40	41	44	29	48	35	26	40	38	34	35	40
33	39	32	43	29	36	24	32	40	41	15	29	35	43	34	42	39	35	24	24	25	11	40	27	46	37	23	35	35	36	31	43	27	43	19	38	18	24	44	44	40	44	25	45	19	41	33	41	34	42	23	43	25	42	40	29	18	37	39	39	28	40	26	44	40	15	40	40	44	37	39	37	39	34	30	18	35	49	39	24	40	33	37	42	44	39	35	23	39	30	44	28	45	38	36	36	33	35	37	36	41	23	44	25	35	44	43	11	45	15	45	35	36	26	48	34	26	42	42	33	30	34	35	45	41	42	40	37	31	38
