31	29	17	31	36	41	39	32	18	38	31	45	42	38	32	34	44	26	30	39	48	26	29	37	39	42	34	27	44	45	36	34	32	26	38	45	32	48	26	31	26	36	29	18	27	38	39	36	32	42	26	31	45	38	36	34	18	39	42	32
27	25	39	49	34	27	26	31	26	37	32	36	34	30	49	42	26	48	45	42	48	27	27	42	36	29	29	26	38	34	26	42	42	31	42	32	39	32	37	40	36	45	29	31	40	31	38	36	25	31	45	32	29	42	37	38	42	41	27	38
46	31	31	25	42	41	36	39	26	31	44	38	26	17	31	27	27	39	42	37	27	44	35	38	26	39	38	38	31	32	34	38	42	31	49	37	29	25	32	36	41	38	29	26	37	38	42	18	29	42	38	32	42	35	46	37	39	30	42	25
38	40	29	34	42	32	45	31	26	29	29	36	38	49	36	39	34	34	36	17	36	31	17	34	18	38	32	38	48	32	49	34	41	39	31	35	32	29	29	37	36	34	43	40	44	39	32	29	39	31	26	32	29	43	31	37	25	42	39	29
36	32	34	33	39	42	26	27	49	25	30	25	33	32	42	31	36	27	38	27	36	36	42	32	34	27	26	39	31	17	36	38	39	37	37	26	33	39	36	35	40	46	26	45	38	49	27	45	42	31	32	30	42	17	38	43	31	31	31	37
39	27	45	26	39	32	38	33	33	31	45	45	27	38	27	46	26	36	32	34	32	32	37	34	30	39	42	35	46	32	27	17	48	27	25	26	25	42	40	31	18	33	36	37	41	32	38	33	48	49	32	27	36	31	42	29	32	34	36	42
38	29	39	38	42	42	38	38	42	48	18	37	40	36	29	31	48	32	29	35	36	34	38	45	17	36	29	46	34	38	42	39	17	32	37	38	36	26	32	25	27	33	29	17	31	32	29	45	42	36	32	39	26	32	25	42	39	31	36	32
42	31	27	41	32	30	27	45	25	42	31	42	41	41	32	34	27	26	29	27	39	34	32	39	35	42	29	38	32	36	27	42	48	42	34	32	32	42	48	36	26	27	31	26	37	32	46	44	34	39	29	31	38	37	41	26	40	39	35	38
32	42	30	32	25	49	32	40	27	31	25	42	31	40	42	36	48	36	38	36	38	40	38	31	31	49	32	49	38	36	38	39	26	40	37	38	42	29	42	40	39	26	42	31	40	38	27	32	34	32	34	42	25	37	38	38	26	37	39	39
25	34	26	36	32	36	25	42	17	26	36	45	39	44	27	42	37	38	34	35	30	38	49	43	34	46	30	32	44	34	39	39	42	26	36	40	26	36	35	25	27	40	18	26	49	42	31	44	44	27	42	42	26	36	26	39	30	38	29	32
38	43	32	45	25	34	29	32	42	36	38	32	39	34	49	40	33	38	43	32	31	26	38	36	38	30	42	34	38	26	34	27	32	32	27	32	29	37	38	29	36	34	26	34	42	46	48	36	45	38	42	31	27	30	32	31	31	39	42	43
18	45	43	36	26	40	32	38	40	43	17	26	31	36	18	39	31	26	32	29	32	26	32	26	36	29	25	34	26	38	42	29	36	30	38	42	26	29	38	39	26	32	34	29	49	34	43	42	42	36	31	29	32	33	27	30	34	42	46	29
42	26	42	37	33	31	45	29	40	37	37	38	30	37	35	36	38	40	32	38	36	38	31	31	32	41	36	42	37	42	37	48	26	34	40	26	34	33	27	31	42	39	43	31	27	29	30	38	36	25	39	45	37	29	29	30	45	34	32	31
26	39	36	26	36	34	40	39	25	32	40	48	36	43	37	33	30	39	38	38	32	42	42	26	48	43	31	38	29	37	39	36	36	31	44	32	48	37	44	36	38	31	42	32	30	36	29	42	32	42	38	45	29	49	30	39	33	25	36	39
27	30	31	38	37	36	36	41	32	39	42	25	38	49	36	27	37	37	38	26	18	43	39	39	38	34	29	35	30	38	46	34	33	26	38	34	32	36	38	29	26	48	44	27	40	31	36	44	32	36	42	30	38	36	31	38	36	36	45	26
39	42	34	26	45	42	38	32	37	29	42	48	34	31	29	42	31	32	29	40	26	40	39	39	49	42	48	42	36	40	42	32	42	34	38	49	37	37	17	25	33	26	33	37	38	35	31	39	27	39	36	39	38	32	39	25	34	26	17	27
31	29	34	34	32	29	44	45	49	27	48	32	38	38	38	17	31	36	36	45	31	25	29	48	31	48	31	39	39	46	29	41	36	42	42	39	18	32	36	36	26	31	29	30	32	26	42	26	37	39	39	31	40	31	38	30	42	38	38	40
32	34	30	37	36	32	35	42	39	39	39	43	18	38	27	32	33	18	36	32	32	26	18	46	26	36	36	45	31	38	26	30	32	37	32	49	48	30	38	17	36	48	38	26	38	39	36	42	36	42	31	46	38	38	42	32	26	29	34	25
27	43	43	17	27	29	33	40	27	36	34	26	45	26	32	31	45	31	34	38	34	38	43	42	40	42	17	27	40	29	42	36	34	36	42	31	31	41	49	45	36	32	39	38	46	27	31	26	32	42	31	32	34	38	33	31	26	29	26	27
41	29	36	42	26	27	32	43	39	42	27	26	32	34	39	48	30	26	43	33	33	27	36	32	39	45	33	38	38	33	38	43	44	29	32	38	17	29	32	48	42	42	43	42	26	32	41	39	39	36	42	38	43	39	40	26	36	37	26	37
17	36	29	32	32	31	38	29	25	31	31	39	34	29	31	27	29	48	38	34	33	26	17	36	27	26	31	39	45	32	25	42	31	34	36	39	36	32	49	42	40	36	39	43	38	25	45	42	34	42	31	31	27	38	29	32	36	39	36	26
27	35	34	37	27	31	31	39	26	42	29	42	36	38	32	17	36	34	32	31	32	32	17	18	18	26	44	49	37	30	42	39	26	31	37	32	44	29	36	45	31	42	48	34	31	39	29	17	29	36	31	26	32	25	38	31	25	42	32	26
43	48	34	35	25	29	31	18	34	33	31	27	18	35	38	26	32	32	42	45	29	29	38	27	37	42	40	32	46	37	27	36	18	46	38	39	42	36	25	38	48	38	32	32	45	45	34	42	42	42	43	39	39	40	42	25	34	26	42	34
31	37	36	36	39	32	42	42	36	29	36	32	39	31	38	34	40	41	25	32	32	32	38	27	32	32	39	36	37	27	29	49	40	26	29	32	37	31	39	34	31	44	39	37	26	36	43	33	39	42	42	26	45	31	39	38	48	36	48	31
42	36	38	26	27	41	40	26	36	39	29	38	32	32	35	32	46	25	43	45	31	34	32	34	26	39	36	44	32	38	49	46	38	39	42	39	34	37	29	31	32	38	42	32	29	42	38	26	32	30	31	38	49	37	31	39	38	31	42	27
26	38	42	36	43	31	29	32	36	31	17	38	32	32	31	32	36	39	25	27	38	45	26	30	32	48	37	35	49	37	31	26	45	49	31	17	46	36	49	32	45	42	29	39	31	18	38	27	26	39	38	42	33	39	18	42	36	30	26	26
31	44	42	42	39	29	39	32	39	37	39	31	42	32	40	31	26	26	42	18	18	34	38	38	46	40	38	38	38	45	36	29	40	42	30	38	34	29	32	38	31	45	42	34	36	45	40	36	46	27	42	38	27	31	32	26	17	40	33	34
39	26	36	38	46	29	26	26	34	38	38	29	36	38	41	26	37	37	39	39	32	29	40	36	42	36	31	39	36	48	34	48	31	29	42	40	45	37	38	37	36	39	49	42	29	38	39	44	31	39	38	26	36	18	39	36	32	36	31	35
38	32	42	37	26	30	37	42	36	39	43	41	42	33	34	45	38	31	39	42	38	31	39	31	29	31	34	39	30	31	39	25	36	27	26	32	29	26	26	26	25	48	39	31	25	37	37	25	36	31	39	38	34	27	29	41	35	36	38	42
27	39	17	26	38	44	49	32	37	38	38	49	45	29	39	32	45	31	26	26	46	36	36	44	31	25	38	40	44	26	32	42	34	36	37	39	40	34	42	45	31	29	29	34	38	39	42	37	39	33	25	40	26	29	31	38	34	31	26	43
26	43	27	27	31	37	39	41	48	32	36	34	38	38	34	32	39	36	25	45	44	32	29	32	27	38	42	36	31	38	18	18	43	34	31	46	46	38	17	26	44	38	38	30	37	33	34	39	34	42	36	39	36	37	26	25	36	42	40	39
37	44	39	29	17	18	34	36	30	45	18	33	27	39	31	36	18	31	39	29	32	34	25	43	49	32	38	46	44	36	36	35	39	37	45	34	27	42	39	49	29	36	26	40	41	38	27	42	44	48	39	42	26	26	38	41	36	39	40	45
39	36	36	48	38	38	39	38	38	30	25	26	34	36	29	34	26	31	42	36	36	38	42	37	29	36	32	32	41	37	45	42	42	36	31	32	33	37	26	32	27	45	18	32	29	36	17	39	42	44	18	42	33	25	38	42	46	31	36	26
29	32	41	49	37	30	29	42	18	34	34	38	36	26	26	36	45	30	36	26	40	25	34	42	42	43	39	34	46	38	37	40	26	37	29	32	25	39	49	25	45	29	42	39	31	32	26	31	29	39	37	32	40	42	31	45	32	29	31	29
29	45	31	18	18	49	36	26	29	39	37	39	29	32	26	29	37	32	38	46	31	36	36	35	42	36	38	18	38	45	31	25	32	38	39	26	36	37	40	42	42	25	38	45	35	36	29	39	42	44	38	25	42	26	36	48	17	42	39	36
33	18	32	35	32	45	32	42	18	41	29	31	38	42	27	34	38	42	38	39	25	38	32	26	31	32	32	40	40	34	42	31	35	36	32	30	37	39	43	40	37	36	38	33	41	38	34	46	46	32	38	32	40	39	26	42	29	36	39	46
36	31	32	39	37	40	32	39	25	38	36	36	32	29	39	26	46	38	42	26	42	31	29	37	27	31	27	31	36	30	39	31	35	37	39	39	29	48	31	31	39	25	42	38	39	41	32	42	39	26	36	36	29	36	29	34	25	38	26	34
